target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,pl_cue,pl_target,pl_word_combo_related,pl_word_combo_unrelated,pl_cue_word_related,pl_cue_word_unrelated
powitać,600.128061840964,686.429693337774,-0.538543780867123,-0.270222159044493,17.3170508939792,24.5777719560052,0.0504641869105005,0.0824002190750538,99,81,1,2,97,75,98,76,1,0,0.989795918367347,0.986842105263158,98,81,2,2,93,74,97,76,2,0,0.958762886597938,0.973684210526316,97,75,86.3016314968105,0.26832162182263,pl,congratulate,greet,pogratulować,powitać,pogratulowaćpowitać,popiółpowitać,pogratulować,popiół
powrót,575.769702956769,578.568970874383,-0.670338438174711,-0.577489226714902,13.9737339063869,13.9238514087513,0.043696695202242,0.0477332279409165,112,114,6,5,101,103,103,103,1,1,0.980582524271845,1,112,113,6,6,97,100,103,102,1,2,0.941747572815534,0.980392156862745,101,103,2.79926791761375,0.0928492114598094,pl,back,return,plecy,powrót,plecypowrót,przypadkowopowrót,plecy,przypadkowo
poznać,590.21367606182,575.578985715472,-0.571780237900435,-0.650535536912597,23.7413256950074,20.0860094798967,0.0765849756298767,0.0578298335268614,81,76,1,4,71,70,71,70,0,0,1,1,81,76,1,4,68,65,71,70,0,0,0.957746478873239,0.928571428571429,71,70,-14.6346903463472,-0.0787552990121614,pl,see,meet,zobaczyć,poznać,zobaczyćpoznać,kijpoznać,zobaczyć,kij
pozostać,601.614562494121,672.967657898374,-0.486467997420728,-0.315184989850082,23.6221237907469,34.5658373727676,0.0881783156897782,0.102401901029535,73,86,0,4,64,76,65,78,0,0,0.984615384615385,0.974358974358974,73,87,0,3,64,78,65,78,0,0,0.984615384615385,1,64,76,71.3530954042528,0.171283007570646,pl,stay,remain,zostawać,pozostać,zostawaćpozostać,złotypozostać,zostawać,złoty
pozwolić,605.077383704887,656.120108905264,-0.473686693961129,-0.308062925894597,19.9926755618063,30.9540933280093,0.0685520792421556,0.11587711313294,89,113,2,2,86,101,86,102,0,0,1,0.990196078431373,89,113,2,2,84,98,86,102,0,0,0.976744186046512,0.96078431372549,86,101,51.0427252003767,0.165623768066532,pl,allow,let,dopuszczać,pozwolić,dopuszczaćpozwolić,warstwapozwolić,dopuszczać,warstwa
pozycja,596.289243885923,612.78082050583,-0.53616690346537,-0.53427453813382,18.4770445303311,32.8147897665118,0.0634255652757652,0.0739335767792475,129,82,8,3,123,78,124,78,2,2,0.991935483870968,1,129,84,8,1,123,78,124,80,2,0,0.991935483870968,0.975,123,78,16.4915766199072,0.00189236533155046,pl,status,position,status,pozycja,statuspozycja,samotnypozycja,status,samotny
położyć,591.805746474333,652.852783324137,-0.49339056043374,-0.342108307200928,20.8717309888229,35.6685460792903,0.0888478061231756,0.105520570137389,78,65,0,1,71,60,74,60,0,1,0.959459459459459,1,77,65,1,1,69,60,73,60,1,1,0.945205479452055,1,71,60,61.0470368498043,0.151282253232812,pl,insert,put,wstawić,położyć,wstawićpołożyć,sztukapołożyć,wstawić,sztuka
południe,650.330484853211,601.441264707207,-0.324080349716604,-0.486382086358974,32.7309060452787,28.6503332258817,0.0929480407727613,0.100317551988668,72,71,0,1,66,68,66,68,0,0,1,1,72,71,0,1,63,65,66,68,0,0,0.954545454545455,0.955882352941177,66,68,-48.8892201460046,-0.16230173664237,pl,midnight,noon,środek nocy,południe,środek nocypołudnie,szpiegpołudnie,środek nocy,szpieg
połączenie,655.700421060354,708.877177199607,-0.266249311050346,-0.146963879386002,27.2656363369832,35.3288851623759,0.0861283177049584,0.102694035193414,86,89,3,2,76,79,77,81,1,0,0.987012987012987,0.975308641975309,85,87,4,4,76,77,77,79,1,2,0.987012987012987,0.974683544303797,76,79,53.1767561392539,0.119285431664344,pl,contact,connection,kontakt,połączenie,kontaktpołączenie,toaletapołączenie,kontakt,toaleta
pościg,619.218244444702,669.942640625834,-0.448683526722336,-0.299779854729782,18.7097728963568,24.0057343687941,0.0835195792283402,0.0837659032288265,100,141,2,4,90,128,92,129,1,0,0.978260869565217,0.992248062015504,101,140,1,5,90,126,93,128,0,1,0.967741935483871,0.984375,90,128,50.7243961811321,0.148903671992554,pl,follow,chase,śledzić,pościg,śledzićpościg,odbiciepościg,śledzić,odbicie
poświęcenie,660.074031250232,732.08313977939,-0.241528449345735,-0.186755436891231,19.7503301148702,29.1161141087923,0.0604355545885981,0.0883553199927286,106,103,2,4,96,93,96,94,0,1,1,0.98936170212766,106,102,2,5,93,94,96,94,0,1,0.96875,1,96,93,72.0091085291577,0.054773012454504,pl,fidelity,devotion,wierność,poświęcenie,wiernośćpoświęcenie,złodziejpoświęcenie,wierność,złodziej
pożyczka,570.910977270065,640.328368419849,-0.651439472389298,-0.411633388736144,19.73540670951,34.7233532534711,0.0746120201115371,0.0887092547539525,101,80,4,1,88,76,89,76,3,1,0.98876404494382,1,101,80,4,1,88,67,89,76,3,1,0.98876404494382,0.881578947368421,88,76,69.417391149784,0.239806083653154,pl,credit,loan,kredyt,pożyczka,kredytpożyczka,stopićpożyczka,kredyt,stopić
praca,537.295508770418,596.358904107109,-0.697193869444957,-0.640143406453559,17.6688398179599,24.6345344358808,0.0664171604472331,0.0919167264333111,63,82,3,2,57,73,59,74,1,0,0.966101694915254,0.986486486486487,63,80,3,4,58,71,59,72,1,2,0.983050847457627,0.986111111111111,57,73,59.0633953366915,0.0570504629913979,pl,job,work,stanowisko,praca,stanowiskopraca,poglądpraca,stanowisko,pogląd
pracownik,613.107222215332,582.754594195623,-0.538495807779975,-0.566906660611204,29.2302858608903,20.893721937212,0.0821577224981921,0.0662179817798,85,73,3,1,81,69,81,69,1,0,1,1,85,73,3,1,79,65,81,69,1,0,0.975308641975309,0.942028985507246,81,69,-30.3526280197088,-0.0284108528312288,pl,farmer,worker,rolnik,pracownik,rolnikpracownik,wyeliminowaćpracownik,rolnik,wyeliminować
pragnienie,636.724679015277,622.772754384216,-0.429579177269779,-0.36379934221322,21.6691350476308,28.3234502588186,0.0589635740106856,0.0854810044787794,87,61,1,1,81,57,83,59,0,1,0.975903614457831,0.966101694915254,86,62,2,0,80,58,83,60,0,0,0.963855421686747,0.966666666666667,81,57,-13.9519246310616,0.065779835056559,pl,hunger,thirst,głód,pragnienie,głódpragnienie,dziewczynapragnienie,głód,dziewczyna
prawdopodobne,751.600353877091,791.875292931771,0.174311437086929,0.256544501075903,33.7401041837562,35.2505466129994,0.111866603651262,0.12684368317764,70,109,0,4,65,99,65,103,0,1,1,0.961165048543689,69,110,1,3,63,97,64,104,1,0,0.984375,0.932692307692308,65,99,40.2749390546804,0.082233063988974,pl,probability,likely,prawdopodobieństwo,prawdopodobne,prawdopodobieństwoprawdopodobne,patrzyćprawdopodobne,prawdopodobieństwo,patrzyć
prawdopodobnie,714.802645566285,696.578049366477,-0.101930008542703,-0.0789030858473166,31.2655476964198,33.8909795062097,0.096043993342745,0.102931277337094,86,85,0,3,80,81,80,82,0,1,1,0.98780487804878,86,85,0,3,77,80,80,82,0,1,0.9625,0.975609756097561,79,81,-18.2245961998078,0.0230269226953862,pl,maybe,probably,może,prawdopodobnie,możeprawdopodobnie,kierownictwoprawdopodobnie,może,kierownictwo
prawdziwy,576.577270279039,660.255915496768,-0.508075518865309,-0.363411259808921,25.4974906688074,36.5546539190232,0.0884960776210599,0.096911836746942,80,80,0,0,74,71,75,74,0,0,0.986666666666667,0.959459459459459,80,80,0,0,74,69,75,74,0,0,0.986666666666667,0.932432432432432,74,71,83.6786452177298,0.144664259056388,pl,true,real,prawda,prawdziwy,prawdaprawdziwy,czujnikprawdziwy,prawda,czujnik
prawidłowy,629.307109080006,613.082159567689,-0.342622063813083,-0.444701808452496,24.509332679682,22.4793116900398,0.108472550092083,0.0898780272694119,119,104,2,4,110,94,112,94,0,0,0.982142857142857,1,119,104,2,4,106,94,112,94,0,0,0.946428571428571,1,110,94,-16.2249495123178,-0.102079744639412,pl,wrong,correct,zło,prawidłowy,złoprawidłowy,przyjęcieprawidłowy,zło,przyjęcie
prezent,640.410689079952,605.796118832256,-0.413289792896079,-0.525642416032732,16.978250119154,14.2549187623509,0.0619695711269355,0.0433938626718693,129,108,8,2,119,101,120,103,1,0,0.991666666666667,0.980582524271845,129,108,8,2,117,88,120,103,1,0,0.975,0.854368932038835,119,101,-34.6145702476963,-0.112352623136653,pl,compliment,gift,komplement,prezent,komplementprezent,pozaprezent,komplement,poza
prezydent,596.678756407302,616.500258420275,-0.574677733064136,-0.454083222429686,17.2649762087413,22.3271375436076,0.0587246088339075,0.0656788127242463,83,103,4,0,78,89,78,91,1,0,1,0.978021978021978,83,103,4,0,73,85,78,91,1,0,0.935897435897436,0.934065934065934,78,89,19.8215020129726,0.12059451063445,pl,chancellor,president,kanclerz,prezydent,kanclerzprezydent,zawieraćprezydent,kanclerz,zawierać
problem,536.166180549822,570.86631325882,-0.72234632814278,-0.675678773788235,20.4039831931883,13.682772106548,0.0615958570155722,0.0391997653172946,76,92,1,2,72,83,72,84,1,1,1,0.988095238095238,76,93,1,1,72,85,72,85,1,0,1,1,72,83,34.7001327089982,0.0466675543545452,pl,trouble,problem,kłopoty,problem,kłopotyproblem,śmierćproblem,kłopoty,śmierć
procedura,646.653000012962,688.301207317768,-0.268858204872556,-0.210671613100599,27.4515387607545,29.7303022815536,0.0931765404988186,0.0721519051794955,73,89,0,4,68,82,68,84,0,0,1,0.976190476190476,73,89,0,4,65,83,68,84,0,0,0.955882352941177,0.988095238095238,68,82,41.6482073048054,0.058186591771957,pl,process,procedure,proces,procedura,procesprocedura,gorącoprocedura,proces,gorąco
proces,633.053522225707,682.377265825355,-0.349114576391585,-0.271934698864884,19.7841945755192,29.6482067167795,0.0736508454813438,0.0843919533706005,95,84,1,2,91,79,91,79,1,0,1,1,95,83,1,3,91,75,91,78,1,1,1,0.961538461538462,90,79,49.3237435996484,0.077179877526701,pl,hearing,trial,przesłuchanie,proces,przesłuchanieproces,marnowaćproces,przesłuchanie,marnować
produkcja,620.532235292293,627.815363627261,-0.486717321162213,-0.434959359427373,22.5704974773367,15.9362091267744,0.0793244523302703,0.0561991435166308,130,121,7,2,119,110,120,110,2,0,0.991666666666667,1,131,120,6,3,117,109,121,110,1,0,0.966942148760331,0.990909090909091,119,110,7.28312833496886,0.0517579617348398,pl,factory,production,fabryka,produkcja,fabrykaprodukcja,tatuśprodukcja,fabryka,tatuś
produkować,655.180274188102,680.094454524953,-0.352703833821334,-0.146304736221181,29.0609006805446,27.1756888249797,0.061171381829246,0.0892128156763851,71,91,1,3,62,77,65,81,0,1,0.953846153846154,0.950617283950617,71,91,1,3,61,80,65,81,0,1,0.938461538461538,0.987654320987654,62,77,24.9141803368511,0.206399097600154,pl,create,produce,tworzyć,produkować,tworzyćprodukować,zakładnikprodukować,tworzyć,zakładnik
produkt,590.741483330936,610.633927261056,-0.520057518005832,-0.543658887668483,32.6680809648675,17.4535364212792,0.0917063095294178,0.0551275298749836,62,112,1,2,60,110,60,110,0,1,1,1,61,113,2,1,56,110,59,111,1,0,0.949152542372881,0.990990990990991,60,110,19.8924439301203,-0.0236013696626511,pl,brand,product,marka,produkt,markaprodukt,sobotaprodukt,marka,sobota
profesjonalny,690.558112682374,699.970777777938,-0.227254247554953,-0.027674564679751,24.0338018598395,26.3069253080684,0.0811650602036252,0.135748185415061,79,78,2,2,71,72,71,73,0,1,1,0.986301369863014,79,78,2,2,64,73,71,73,0,1,0.901408450704225,1,71,72,9.41266509556385,0.199579682875202,pl,amateur,professional,amatorski,profesjonalny,amatorskiprofesjonalny,potwierdzenieprofesjonalny,amatorski,potwierdzenie
profesor,542.653655565855,658.492647860548,-0.634457425024871,-0.228364110163459,23.2632042599384,23.6948079181569,0.0837605765685448,0.0966942678203735,93,76,4,1,90,71,90,71,1,1,1,1,92,77,5,0,81,70,89,72,2,0,0.910112359550562,0.972222222222222,90,71,115.838992294692,0.406093314861412,pl,dean,professor,dziekan,profesor,dziekanprofesor,szacunekprofesor,dziekan,szacunek
program,592.648529404257,617.613127898627,-0.577598176627313,-0.559750121002589,24.485172195037,29.4301076381734,0.0740171674958677,0.0689046763905699,70,93,1,4,68,86,69,86,1,1,0.985507246376812,1,70,92,1,5,68,85,69,86,1,1,0.985507246376812,0.988372093023256,68,86,24.9645984943696,0.0178480556247239,pl,project,program,projekt,program,projektprogram,umówićprogram,projekt,umówić
prokurator,601.083666685164,704.544689664395,-0.466085911019399,-0.0805629557265456,18.8078431111237,24.380520603045,0.0822598791364348,0.0837551434753959,58,91,2,1,54,87,55,87,0,1,0.981818181818182,1,58,91,2,1,53,85,55,87,0,1,0.963636363636364,0.977011494252874,54,87,103.461022979232,0.385522955292853,pl,lawyer,prosecutor,prawnik,prokurator,prawnikprokurator,kontrolowaćprokurator,prawnik,kontrolować
promieniowanie,801.548828945846,827.400619047864,0.153102618552378,0.444332278437757,39.8069314270432,31.643727817135,0.106107457626171,0.104388883217022,84,95,1,4,76,84,76,87,0,2,1,0.96551724137931,84,95,1,4,72,84,76,87,0,2,0.947368421052632,0.96551724137931,76,84,25.851790102018,0.291229659885379,pl,contamination,radiation,zanieczyszczenie,promieniowanie,zanieczyszczeniepromieniowanie,klasapromieniowanie,zanieczyszczenie,klasa
prosty,629.0654230671,598.573614583149,-0.456735710259121,-0.536836750701766,20.6309316170899,17.4813513644868,0.0644253939504604,0.0692432429463967,83,111,2,0,78,97,79,99,0,0,0.987341772151899,0.97979797979798,83,111,2,0,76,97,79,99,0,0,0.962025316455696,0.97979797979798,78,96,-30.4918084839504,-0.0801010404426452,pl,simply,simple,zwyczajnie,prosty,zwyczajnieprosty,ochronaprosty,zwyczajnie,ochrona
protokół,682.857681814989,714.850475409488,-0.206323732655763,-0.0306526113975524,22.2895715722971,30.9595787386112,0.0711209868773208,0.102038955953217,118,72,4,1,110,61,111,64,1,1,0.990990990990991,0.953125,120,72,2,1,108,58,112,64,0,1,0.964285714285714,0.90625,110,61,31.9927935944994,0.175671121258211,pl,rule,protocol,reguła,protokół,regułaprotokół,złoprotokół,reguła,zło
prototyp,717.522623392924,737.509460790088,0.0210385452939881,0.0429095171141869,25.5220294877193,20.1025869472105,0.077773271020362,0.079270839869315,85,118,3,0,77,102,78,108,3,0,0.987179487179487,0.944444444444444,85,118,3,0,78,106,78,108,3,0,1,0.981481481481482,77,102,19.9868373971645,0.0218709718201988,pl,model,prototype,model,prototyp,modelprototyp,przekąskaprototyp,model,przekąska
prowadzić śledztwo,974.28193508159,917.892432113402,1.07672606657316,0.695098836399309,49.3174576856102,31.0559737108259,0.203923361171595,0.10370803619947,89,90,4,3,77,81,78,83,3,1,0.987179487179487,0.975903614457831,91,90,2,3,77,80,80,84,1,0,0.9625,0.952380952380952,77,81,-56.3895029681886,-0.381627230173851,pl,examine,investigate,zbadać,prowadzić śledztwo,zbadaćprowadzić śledztwo,anatomiaprowadzić śledztwo,zbadać,anatomia
prośba,605.665073165839,580.83367693465,-0.433876927053944,-0.52761948226404,34.6951788795432,27.0492462182319,0.102765496114202,0.0919708431728802,89,73,0,0,82,65,82,65,0,0,1,1,89,73,0,0,77,64,82,65,0,0,0.939024390243902,0.984615384615385,82,65,-24.8313962311885,-0.0937425552100962,pl,demand,request,żądanie,prośba,żądanieprośba,wiatrprośba,żądanie,wiatr
prywatność,657.964070408774,660.105638888223,-0.29763888508249,-0.257124650628764,37.9942026740384,39.134110236549,0.134754860890941,0.112734853966441,77,81,2,4,71,72,72,73,1,3,0.986111111111111,0.986301369863014,76,82,3,3,68,60,71,74,2,2,0.957746478873239,0.810810810810811,71,72,2.14156847944867,0.0405142344537264,pl,private,privacy,prywatny,prywatność,prywatnyprywatność,lordprywatność,prywatny,lord
przechadzka,802.682147739775,765.262693046681,0.262701586520538,0.180032682142622,29.9020698276519,27.9916017430788,0.1035339852706,0.0907651458378543,98,114,2,1,88,101,92,109,0,0,0.956521739130435,0.926605504587156,98,114,2,1,89,106,92,109,0,0,0.967391304347826,0.972477064220184,88,101,-37.4194546930937,-0.0826689043779159,pl,nap,stroll,drzemka,przechadzka,drzemkaprzechadzka,kanał telewizyjnyprzechadzka,drzemka,kanał telewizyjny
przeciwnie,628.332277111901,705.736219210155,-0.341250667572193,-0.0374719962555521,22.2325610720938,35.8907302782594,0.0707090625417946,0.111839431250025,91,81,3,3,83,73,83,74,1,3,1,0.986486486486487,92,81,2,3,81,69,84,74,0,3,0.964285714285714,0.932432432432432,83,73,77.4039420982538,0.30377867131664,pl,opposite,contrary,naprzeciw,przeciwnie,naprzeciwprzeciwnie,stulecieprzeciwnie,naprzeciw,stulecie
przeciwnik,616.000239998636,675.248733336427,-0.399463651863581,-0.320346133167779,23.4875007378371,35.8205606120831,0.0973401454391921,0.101276862583154,83,101,4,4,75,90,76,90,0,1,0.986842105263158,1,83,100,4,5,74,88,76,90,0,1,0.973684210526316,0.977777777777778,75,90,59.2484933377908,0.0791175186958018,pl,enemy,opponent,wróg,przeciwnik,wrógprzeciwnik,zadrapanieprzeciwnik,wróg,zadrapanie
przedmiot,572.739590173451,569.546934063828,-0.547580390589954,-0.693793740536721,22.2516342142976,23.0255754338447,0.0793091300590419,0.0611325336750925,63,97,0,2,61,91,61,91,0,0,1,1,63,97,0,2,57,89,61,91,0,0,0.934426229508197,0.978021978021978,61,91,-3.19265610962304,-0.146213349946767,pl,object,subject,obiekt,przedmiot,obiektprzedmiot,terazprzedmiot,obiekt,teraz
przedsiębiorca,758.18376712476,673.396348510835,-0.0638636752378759,-0.20080018173078,39.6853013068503,38.038445865191,0.11545848390261,0.10134213396872,87,72,2,0,73,66,77,67,1,0,0.948051948051948,0.985074626865672,86,71,3,1,75,65,76,66,2,1,0.986842105263158,0.984848484848485,73,66,-84.7874186139248,-0.136936506492904,pl,millionaire,entrepreneur,milioner,przedsiębiorca,milionerprzedsiębiorca,powieszenieprzedsiębiorca,milioner,powieszenie
przenosić,720.207011889706,770.848545448673,-0.0174644846783104,0.13268781015467,34.2113409124045,43.3355776153042,0.104616716173263,0.129250526798214,94,69,3,0,84,67,85,67,1,0,0.988235294117647,1,94,69,3,0,79,67,85,67,1,0,0.929411764705882,1,84,66,50.6415335589672,0.15015229483298,pl,move,transfer,ruszać,przenosić,ruszaćprzenosić,wiecznyprzenosić,ruszać,wieczny
przepraszać,613.818507689093,655.297190477283,-0.456154798913656,-0.184391724603175,21.7038418230696,36.0735963208575,0.0711906938002697,0.126205388469557,69,65,2,0,65,63,65,63,0,0,1,1,68,65,3,0,60,63,65,63,0,0,0.923076923076923,1,65,63,41.4786827881907,0.271763074310481,pl,forgive,excuse,wybaczać,przepraszać,wybaczaćprzepraszać,zdrowyprzepraszać,wybaczać,zdrowy
przestraszyć,675.045225807633,736.205437502684,-0.22210157341332,-0.0824084014113679,26.9409319076963,26.1288290269653,0.0849249364738074,0.0727884605900261,64,105,1,3,62,96,62,97,0,2,1,0.989690721649485,63,106,2,2,59,88,61,98,1,1,0.967213114754098,0.897959183673469,62,96,61.1602116950504,0.139693172001952,pl,scare,frighten,wystraszyć,przestraszyć,wystraszyćprzestraszyć,inwazjaprzestraszyć,wystraszyć,inwazja
przestępczość,751.933728577669,759.432300006542,-0.0268022564473634,0.0993598183742473,33.8299459782117,32.9121790366572,0.0807109640708686,0.116389174375131,80,84,2,2,70,80,72,81,0,0,0.972222222222222,0.987654320987654,80,84,2,2,71,78,72,81,0,0,0.986111111111111,0.962962962962963,70,80,7.49857142887356,0.126162074821611,pl,sin,crime,grzech,przestępczość,grzechprzestępczość,objawienieprzestępczość,grzech,objawienie
przeszkadzać,699.66229268876,699.559818175423,-0.129009723562634,-0.0603775972183796,25.3985302263882,27.4817609321662,0.0874207722265697,0.10286133672026,88,71,2,1,82,66,83,67,0,0,0.987951807228916,0.985074626865672,88,71,2,1,83,62,83,67,0,0,1,0.925373134328358,82,66,-0.102474513337597,0.0686321263442544,pl,interrupt,disturb,przerwać,przeszkadzać,przerwaćprzeszkadzać,huraganprzeszkadzać,przerwać,huragan
przeszłość,665.894135132668,685.41368422562,-0.20285959649005,-0.172934979313847,29.744072143105,31.182914471567,0.121302721492844,0.106680186059224,82,82,2,2,74,76,74,76,1,1,1,1,82,82,2,2,71,68,74,76,1,1,0.959459459459459,0.894736842105263,74,76,19.519549092952,0.0299246171762032,pl,future,past,przyszły,przeszłość,przyszłyprzeszłość,keczupprzeszłość,przyszły,keczup
przewód,599.90643884379,664.829055554982,-0.502659872592588,-0.332334919203292,15.8735696423828,41.8415534823734,0.0586169514318361,0.121289775525747,155,83,5,3,139,72,142,73,2,1,0.97887323943662,0.986301369863014,155,83,5,3,137,69,143,73,1,1,0.958041958041958,0.945205479452055,139,72,64.9226167111926,0.170324953389296,pl,cable,wire,kabel,przewód,kabelprzewód,rajprzewód,kabel,raj
przeznaczenie,704.262195127204,709.157984844901,-0.20966697750836,-0.112562649495523,28.7341803824611,30.61717041752,0.0761068752501849,0.104926414416394,94,71,3,1,82,66,83,66,1,1,0.987951807228916,1,95,71,2,1,78,62,84,66,0,1,0.928571428571429,0.93939393939394,82,66,4.89578971769765,0.0971043280128377,pl,fate,destiny,los,przeznaczenie,losprzeznaczenie,zatokaprzeznaczenie,los,zatoka
przeżyć,636.913763154577,644.763088498675,-0.456369610586375,-0.421688798596581,37.1426305163714,19.5301401266701,0.0910174516084505,0.0631423747208776,80,123,5,8,76,113,76,114,3,1,1,0.991228070175439,79,124,6,7,71,110,75,114,4,1,0.946666666666667,0.964912280701754,76,113,7.84932534409859,0.0346808119897941,pl,live,survive,żyć,przeżyć,żyćprzeżyć,protestprzeżyć,żyć,protest
przychodzić,691.964606729534,700.427065567781,-0.0706516947619668,-0.114715082795016,33.7076097900844,28.5602078781089,0.119115314505251,0.093139057801361,96,65,3,2,89,61,90,62,0,0,0.988888888888889,0.983870967741935,96,65,3,2,88,55,90,62,0,0,0.977777777777778,0.887096774193548,89,61,8.46245883824656,-0.0440633880330487,pl,arrive,come,przybywać,przychodzić,przybywaćprzychodzić,astronautaprzychodzić,przybywać,astronauta
przyciągać,720.776930550483,658.177367814318,-0.0711252972290287,-0.309953670811293,36.654713185132,22.854845540527,0.112021487025135,0.0672756197984465,79,94,1,3,72,87,72,88,0,0,1,0.988636363636364,79,94,1,3,71,84,72,88,0,0,0.986111111111111,0.954545454545455,72,87,-62.5995627361655,-0.238828373582264,pl,attention,attract,uwaga,przyciągać,uwagaprzyciągać,walkaprzyciągać,uwaga,walka
przyczyna,677.640168416632,648.172482145313,-0.21467092521202,-0.405508121944979,27.8149127394318,17.1605828708826,0.0950852257571081,0.0526297378649897,104,126,1,4,95,112,98,115,0,2,0.969387755102041,0.973913043478261,104,124,1,6,98,102,98,114,0,3,1,0.894736842105263,95,112,-29.4676862713198,-0.19083719673296,pl,reason,cause,powód,przyczyna,powódprzyczyna,sierociniecprzyczyna,powód,sierociniec
przygotowywać,740.67526785993,753.428920789418,0.0405176237582535,0.0103129537828118,45.2551922658368,32.5786909551097,0.142075274369627,0.09961724001156,63,109,0,1,56,101,59,101,0,0,0.949152542372881,1,63,109,0,1,58,99,59,101,0,0,0.983050847457627,0.98019801980198,56,101,12.7536529294882,-0.0302046699754417,pl,ready,prepare,gotowy,przygotowywać,gotowyprzygotowywać,prawdopodobieństwoprzygotowywać,gotowy,prawdopodobieństwo
przyjaciel,545.713299988929,604.368904763936,-0.694100418204219,-0.411646506953137,14.6570057452574,39.2863798282725,0.052155764358817,0.128137138535666,103,69,4,0,100,63,100,64,3,0,1,0.984375,102,69,5,0,98,63,99,64,4,0,0.98989898989899,0.984375,100,63,58.6556047750073,0.282453911251082,pl,colleague,friend,współpracownik,przyjaciel,współpracownikprzyjaciel,pornoprzyjaciel,współpracownik,porno
przyjazny,558.118941180759,612.095238107809,-0.651040394373119,-0.512533322246835,13.9216145850811,34.9018493500309,0.0546637585394489,0.10842076587643,97,72,3,2,85,63,86,64,0,0,0.988372093023256,0.984375,96,72,4,2,83,63,85,64,1,0,0.976470588235294,0.984375,85,63,53.9762969270503,0.138507072126284,pl,polite,friendly,grzeczny,przyjazny,grzecznyprzyjazny,planprzyjazny,grzeczny,plan
przyjaźń,525.610482119775,601.469089718366,-0.709154435656907,-0.573387746314143,16.9961137393505,32.3101672891858,0.0648152760127693,0.088009684289333,62,82,1,0,56,78,56,78,1,0,1,1,62,82,1,0,54,76,56,78,1,0,0.964285714285714,0.974358974358974,56,78,75.8586075985914,0.135766689342764,pl,relationship,friendship,relacja,przyjaźń,relacjaprzyjaźń,niezbędnyprzyjaźń,relacja,niezbędny
przyjemny,596.409848489122,596.837763138829,-0.513267552671163,-0.511391681468511,25.4933254129345,19.0524934385729,0.0777936245139929,0.0679339785413226,71,80,3,1,66,76,67,77,0,0,0.985074626865672,0.987012987012987,71,80,3,1,64,68,67,77,0,0,0.955223880597015,0.883116883116883,66,76,0.427914649706395,0.0018758712026512,pl,comfortable,pleasant,wygodny,przyjemny,wygodnyprzyjemny,kokainaprzyjemny,wygodny,kokaina
przynęta,649.522203120977,750.885058820283,-0.220504585499757,0.0913645521703331,16.5289719951366,33.5761815068149,0.0771266787207319,0.118083450936761,71,94,1,2,64,85,69,88,1,0,0.927536231884058,0.965909090909091,71,93,1,3,68,78,69,87,1,1,0.985507246376812,0.896551724137931,64,85,101.362855699305,0.31186913767009,pl,trap,bait,pułapka,przynęta,pułapkaprzynęta,federalnyprzynęta,pułapka,federalny
przysięga,669.280726169243,639.914000011311,-0.307879022098562,-0.241131023921433,26.0651440616798,25.6400263176139,0.0780597157298254,0.114265688671638,99,73,1,1,84,67,85,67,0,1,0.988235294117647,1,98,74,2,0,82,67,84,68,1,0,0.976190476190476,0.985294117647059,84,67,-29.3667261579317,0.0667479981771299,pl,swear,oath,przysięgać,przysięga,przysięgaćprzysięga,księżycprzysięga,przysięgać,księżyc
próba,578.602208350329,574.526978494068,-0.552740091741531,-0.635450312478891,23.4635453174973,17.4765112243606,0.0871015768726057,0.0592193699279163,74,107,0,1,72,93,73,94,0,0,0.986301369863014,0.98936170212766,74,107,0,1,73,93,73,94,0,0,1,0.98936170212766,72,93,-4.07522985626076,-0.0827102207373602,pl,try,attempt,próbować,próba,próbowaćpróba,ciemnośćpróba,próbować,ciemność
prędkość,591.041274193618,613.142684915414,-0.484611362653865,-0.524804598686036,23.7226145536129,35.74872377176,0.110109669874964,0.0979221953074703,66,79,1,2,62,73,62,73,0,0,1,1,66,78,1,3,60,64,62,72,0,1,0.967741935483871,0.888888888888889,62,73,22.1014107217954,-0.040193236032171,pl,distance,speed,dystans,prędkość,dystansprędkość,incydentprędkość,dystans,incydent
psychologia,615.484708367246,708.477813945381,-0.433921983204542,-0.151670568228606,19.9452176260473,29.8835036228558,0.0699811216924495,0.0793018480448511,77,98,3,2,72,86,72,88,1,0,1,0.977272727272727,78,99,2,1,73,78,73,88,0,0,1,0.886363636363636,72,86,92.9931055781357,0.282251414975936,pl,anatomy,psychology,anatomia,psychologia,anatomiapsychologia,pękaćpsychologia,anatomia,pękać
