target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,cs_cue,cs_target,cs_word_combo,unrelated_cs_cue
prach,601.079884045118,644.169559988589,-0.662437677652083,-0.559417559797352,16.8602999258994,18.7795595182266,0.0730487651750387,0.0490940131720503,81,104,7,8,69,100,70,100,2,2,0.985714285714286,1,81,105,7,7,68,100,70,101,2,1,0.971428571428571,0.99009900990099,69,100,43.0896759434709,0.103020117854732,cs,ash,dust,popel,prach,popelprach,nezbytný
pracovník,656.766303791499,609.644413329855,-0.534484214413316,-0.674062018832324,20.7742519376985,15.3400213423712,0.0692619955943551,0.0456928433428631,93,82,2,2,79,75,80,75,0,1,0.9875,1,93,83,2,1,79,68,80,76,0,0,0.9875,0.894736842105263,79,75,-47.1218904616439,-0.139577804419008,cs,farmer,worker,zemědělec,pracovník,zemědělecpracovník,eliminovat
prakticky,719.413746667115,805.856205133089,-0.353186680753819,0.0144328587566362,32.6941414162924,43.4581293189706,0.0652772508847689,0.129754262664531,87,89,4,7,75,78,76,81,2,5,0.986842105263158,0.962962962962963,88,88,3,8,75,81,77,81,1,5,0.974025974025974,1,75,78,86.4424584659744,0.367619539510456,cs,literally,practically,doslova,prakticky,doslovaprakticky,dnes
prapor,662.225449274297,720.180391303332,-0.514766213781676,-0.290631563486266,16.3060836368355,22.1689209717572,0.0510321333369388,0.0782113023488097,82,78,3,2,69,69,70,71,0,0,0.985714285714286,0.971830985915493,83,78,2,2,63,71,70,71,0,0,0.9,1,69,69,57.9549420290354,0.22413465029541,cs,regiment,battalion,pluk,prapor,plukprapor,skořice
prase,629.686815794227,715.826365083407,-0.684181882486329,-0.337631104544326,29.7738152131828,33.2714794520381,0.0810487063736006,0.116641797211101,80,71,7,0,76,63,76,64,2,0,1,0.984375,80,71,7,0,76,64,76,64,2,0,1,1,76,63,86.1395492891806,0.346550777942003,cs,cow,pig,kráva,prase,krávaprase,kapacita
pravděpodobně,870.992338227439,859.139270264935,0.278436988775608,0.290521343628613,35.9648868176291,41.0729348838045,0.100061654369449,0.137369823484958,82,78,0,1,68,74,69,75,0,0,0.985507246376812,0.986666666666667,82,78,0,1,68,74,69,75,0,0,0.985507246376812,0.986666666666667,68,74,-11.8530679625034,0.0120843548530055,cs,maybe,probably,možná,pravděpodobně,možnápravděpodobně,podívat se
pravděpodobně,870.992338227439,859.139270264935,0.278436988775608,0.290521343628613,35.9648868176291,41.0729348838045,0.100061654369449,0.137369823484958,82,78,0,1,68,74,69,75,0,0,0.985507246376812,0.986666666666667,82,78,0,1,68,74,69,75,0,0,0.985507246376812,0.986666666666667,68,74,-11.8530679625034,0.0120843548530055,cs,maybe,probably,možná,pravděpodobně,možnápravděpodobně,zpěvák
pravděpodobně.1,939.654710160693,940.535777768525,0.60541732673063,0.39291112168726,46.1128557790424,41.0996120025878,0.141117563833858,0.131485453561156,71,80,2,9,69,72,69,73,0,1,1,0.986301369863014,70,80,3,9,67,73,68,73,1,1,0.985294117647059,1,69,72,0.881067607832279,-0.21250620504337,cs,probability,likely,pravděpodobnost,pravděpodobně,pravděpodobnostpravděpodobně,podívat se
pravděpodobně.1,939.654710160693,940.535777768525,0.60541732673063,0.39291112168726,46.1128557790424,41.0996120025878,0.141117563833858,0.131485453561156,71,80,2,9,69,72,69,73,0,1,1,0.986301369863014,70,80,3,9,67,73,68,73,1,1,0.985294117647059,1,69,72,0.881067607832279,-0.21250620504337,cs,probability,likely,pravděpodobnost,pravděpodobně,pravděpodobnostpravděpodobně,zpěvák
pravý,620.480216869384,750.114841457551,-0.638243801459503,-0.143931397633738,17.7534475176647,31.1674212962541,0.0577883406258874,0.118320632189231,94,93,3,4,83,82,85,84,1,0,0.976470588235294,0.976190476190476,93,93,4,4,84,51,84,84,2,0,1,0.607142857142857,83,82,129.634624588167,0.494312403825765,cs,true,real,skutečný,pravý,skutečnýpravý,seniorní
praštit,754.82723437154,829.908071424111,-0.263593367451075,-0.0558837479100901,40.5878708824289,42.5414918637633,0.104256880554924,0.107805092315128,71,78,3,1,64,70,65,71,0,0,0.984615384615385,0.985915492957746,71,78,3,1,63,69,65,71,0,0,0.969230769230769,0.971830985915493,64,70,75.080837052571,0.207709619540985,cs,hit,strike,udeřit,praštit,udeřitpraštit,pozitivní
prezident,670.429657532146,641.138029843422,-0.445261986033086,-0.541791002026265,33.8055807953739,21.1929481149333,0.14572717569824,0.0520062898308558,81,74,4,4,73,67,74,68,0,1,0.986486486486487,0.985294117647059,81,74,4,4,73,68,74,68,0,1,0.986486486486487,1,73,67,-29.291627688724,-0.0965290159931791,cs,chancellor,president,kancléř,prezident,kancléřprezident,obsahovat
princ,653.470219507158,647.136843741779,-0.544474801165386,-0.590440245066898,40.3799598397822,20.886267969192,0.14551263501057,0.0586654784896947,90,76,3,3,82,64,82,67,1,0,1,0.955223880597015,90,76,3,3,83,67,83,67,0,0,1,1,82,64,-6.33337576537929,-0.045965443901512,cs,princess,prince,princezna,princ,princeznaprinc,kalendář
problém,626.703180565711,712.598060614558,-0.584729435526031,-0.424244343016541,19.4015007633027,32.5414657870518,0.0586499056292992,0.08443586815007,78,74,5,6,72,66,74,67,2,2,0.972972972972973,0.985074626865672,78,75,5,5,64,66,74,68,2,1,0.864864864864865,0.970588235294118,72,66,85.8948800488479,0.16048509250949,cs,trouble,problem,potíž,problém,potížproblém,smrt
procházka,675.357121624219,664.000246385545,-0.485371889424821,-0.567635253710125,23.3916325765955,21.3532787831164,0.0642163155950341,0.0591406243851449,85,71,2,4,74,69,75,69,0,0,0.986666666666667,1,85,71,2,4,73,69,75,69,0,0,0.973333333333333,1,74,69,-11.3568752386747,-0.0822633642853039,cs,run,walk,běh,procházka,běhprocházka,kanál
procházka,675.357121624219,664.000246385545,-0.485371889424821,-0.567635253710125,23.3916325765955,21.3532787831164,0.0642163155950341,0.0591406243851449,85,71,2,4,74,69,75,69,0,0,0.986666666666667,1,85,71,2,4,73,69,75,69,0,0,0.973333333333333,1,74,69,-11.3568752386747,-0.0822633642853039,cs,run,walk,běh,procházka,běhprocházka,vole
procházka.1,662.715112360513,795.921373141211,-0.46901729908873,-0.088511401972582,29.7944553183289,36.5538639074196,0.0890572673698715,0.0990205521793294,93,72,4,2,89,67,89,67,0,0,1,1,93,72,4,2,87,64,89,67,0,0,0.97752808988764,0.955223880597015,89,67,133.206260780698,0.380505897116148,cs,nap,stroll,zdřímnutí,procházka,zdřímnutíprocházka,kanál
procházka.1,662.715112360513,795.921373141211,-0.46901729908873,-0.088511401972582,29.7944553183289,36.5538639074196,0.0890572673698715,0.0990205521793294,93,72,4,2,89,67,89,67,0,0,1,1,93,72,4,2,87,64,89,67,0,0,0.97752808988764,0.955223880597015,89,67,133.206260780698,0.380505897116148,cs,nap,stroll,zdřímnutí,procházka,zdřímnutíprocházka,vole
prodat,637.842328760368,701.567434775492,-0.631248314533983,-0.347577703516415,17.3690535079898,32.331901824666,0.0501035915182283,0.0945178642640276,81,76,6,5,73,69,74,69,1,0,0.986486486486487,1,82,76,5,5,74,69,74,69,1,0,1,1,73,69,63.7251060151244,0.283670611017568,cs,buy,sell,koupit,prodat,koupitprodat,přezdívka
prodej,609.747324326881,641.716514289703,-0.689043741313652,-0.623432981456062,18.885741181074,27.8943288782256,0.0619073172114034,0.089752754655338,79,77,4,4,74,70,74,70,1,0,1,1,79,76,4,5,70,68,74,69,1,1,0.945945945945946,0.985507246376812,74,70,31.969189962822,0.0656107598575905,cs,auction,sale,aukce,prodej,aukceprodej,situace
produkt,664.810581079505,663.321886072103,-0.527551777783843,-0.479341677560064,30.6318385752286,21.426742750724,0.0820646570155581,0.0654709814186208,86,88,1,5,74,79,74,79,0,2,1,1,85,88,2,5,74,79,74,79,0,2,1,1,74,79,-1.48869500740238,0.048210100223779,cs,brand,product,značka,produkt,značkaprodukt,sobota
profesionální,807.559999998296,791.172802783974,0.0443984364274226,-0.0132934624739206,33.3228089241077,33.8452661684732,0.0988409713340666,0.129567959490917,101,79,5,2,96,71,96,71,1,0,1,1,101,79,5,2,95,71,96,71,1,0,0.989583333333333,1,96,71,-16.3871972143226,-0.0576918989013433,cs,amateur,professional,amatér,profesionální,amatérprofesionální,kombinace
profesor,646.774757142814,627.679260274883,-0.540580380984215,-0.55556679274563,31.9906179242253,23.4953070398388,0.102987569692465,0.0767353037004356,78,79,6,5,70,73,70,73,2,1,1,1,78,79,6,5,67,73,70,73,2,1,0.957142857142857,1,70,73,-19.0954968679318,-0.0149864117614154,cs,dean,professor,děkan,profesor,děkanprofesor,úcta
program,655.493714279425,640.522172845072,-0.483265940230437,-0.63923537407,29.5295300438559,15.3353011377237,0.094661839715227,0.0453315326485698,89,86,5,3,84,81,84,82,0,0,1,0.98780487804878,89,86,5,3,84,81,84,82,0,0,1,0.98780487804878,84,81,-14.9715414343527,-0.155969433839563,cs,project,program,projekt,program,projektprogram,sprcha
prohlášení,705.831842850909,764.488169236257,-0.337891844987938,-0.109997766226878,27.1608897124532,36.8996921000156,0.0809105260701626,0.115720362971214,74,73,5,6,70,65,71,66,0,2,0.985915492957746,0.984848484848485,73,73,6,6,70,63,70,66,1,2,1,0.954545454545455,70,65,58.6563263853479,0.22789407876106,cs,comment,statement,komentář,prohlášení,komentářprohlášení,jed
pronajmout,708.244402776309,833.125688507136,-0.261285644674982,0.0339502491208334,18.0492570834136,37.5239077707283,0.0545042622424752,0.11481471640553,78,70,2,2,72,61,73,64,0,0,0.986301369863014,0.953125,79,70,1,2,73,63,73,64,0,0,1,0.984375,72,61,124.881285730827,0.295235893795816,cs,hire,rent,najmout,pronajmout,najmoutpronajmout,hněv
pronajímatel,797.319882969574,993.641541669316,0.0176364399018415,0.689562832677837,27.6029305418491,48.1319709084901,0.0778114815273477,0.153306992306009,100,83,3,1,94,72,95,72,0,0,0.989473684210526,1,100,83,3,1,95,71,95,72,0,0,1,0.986111111111111,94,72,196.321658699742,0.671926392775995,cs,tenant,landlord,nájemce,pronajímatel,nájemcepronajímatel,silný
propuštění,882.480823532566,874.065253730681,0.193204469949663,0.258767994615301,47.0796051321597,42.301628732854,0.12741943973157,0.114308708707588,73,79,5,1,68,67,68,67,0,0,1,1,74,79,4,1,65,66,68,67,0,0,0.955882352941177,0.985074626865672,68,67,-8.41556980188489,0.0655635246656375,cs,resignation,dismissal,rezignace,propuštění,rezignacepropuštění,tady
prosinec,602.712152771849,630.744061538262,-0.783599697677364,-0.723957962112571,28.3417836062534,22.2457769576378,0.0670322826013881,0.0565898728114503,81,67,5,3,72,65,73,65,0,2,0.986301369863014,1,81,67,5,3,73,62,73,65,0,2,1,0.953846153846154,72,65,28.0319087664129,0.0596417355647929,cs,november,december,listopad,prosinec,listopadprosinec,hazard
protichůdný,839.089635131464,928.114785720208,0.17032975517921,0.410296530959633,27.951366080708,33.9369610240531,0.0851160039801487,0.0789606998824385,87,84,3,3,74,70,75,71,1,0,0.986666666666667,0.985915492957746,87,84,3,3,74,70,75,71,1,0,0.986666666666667,0.985915492957746,74,70,89.0251505887439,0.239966775780423,cs,opposite,contrary,opačný,protichůdný,opačnýprotichůdný,století
protokol,693.838159985977,641.164529415415,-0.435539905765973,-0.562758812531881,24.694149355105,16.9898570614137,0.0755484718154017,0.054558290651911,82,75,4,4,75,68,76,68,1,1,0.986842105263158,1,82,75,4,4,72,68,76,68,1,1,0.947368421052632,1,75,68,-52.6736305705623,-0.127218906765908,cs,rule,protocol,pravidlo,protokol,pravidloprotokol,pirát
prototyp,824.08697530835,845.604441173408,0.0476630350094622,0.231049855575473,30.4999498227347,38.9987711071654,0.111528565975353,0.113260739934606,90,75,4,3,82,68,84,69,1,0,0.976190476190476,0.985507246376812,91,76,3,2,82,68,85,69,0,0,0.964705882352941,0.985507246376812,81,68,21.5174658650583,0.183386820566011,cs,model,prototype,model,prototyp,modelprototyp,svačina
prvek,661.87693670961,657.190208963252,-0.567700191056986,-0.388363331772329,19.1572971789423,23.027957539629,0.0540799459215316,0.0840199101704037,89,76,2,4,79,69,80,70,0,2,0.9875,0.985714285714286,88,77,3,3,80,67,80,71,0,1,1,0.943661971830986,79,67,-4.68672774635752,0.179336859284658,cs,factor,element,faktor,prvek,faktorprvek,aukce
práce,586.455987652034,575.682960544512,-0.767855880609905,-0.817486317152047,18.140692331328,16.1592976882237,0.058010367181386,0.0526023372742019,89,83,7,2,81,76,81,77,0,2,1,0.987012987012987,89,82,7,3,81,73,81,76,0,3,1,0.960526315789474,81,76,-10.7730271075221,-0.0496304365421425,cs,job,work,zaměstnání,práce,zaměstnánípráce,výhled
prát se,796.2103855359,820.226422527904,0.0466161385449517,0.0464470828052715,23.3093709879148,26.2945594157533,0.0759237699592706,0.0737482670403388,86,82,1,2,83,71,83,73,0,1,1,0.972602739726027,86,82,1,2,79,72,83,73,0,1,0.951807228915663,0.986301369863014,83,71,24.0160369920038,-0.000169055739680207,cs,combat,fight,boj,prát se,bojprát se,síť
psaní,592.016682352489,627.734972223597,-0.736011050519531,-0.646966947191493,18.9140862011574,19.885650951809,0.0591270901413428,0.0659487725629899,91,80,4,2,85,72,85,74,0,0,1,0.972972972972973,91,80,4,2,84,72,85,74,0,0,0.988235294117647,0.972972972972973,85,72,35.7182898711078,0.0890441033280378,cs,reading,writing,čtení,psaní,čtenípsaní,zisk
psychologický,819.749793650697,864.829171420607,0.0447800991815614,0.164476577249033,41.9782926969677,33.7158706323461,0.099471404501765,0.106256343130477,72,72,4,4,63,70,64,70,2,0,0.984375,1,72,72,4,4,63,69,64,70,2,0,0.984375,0.985714285714286,63,70,45.0793777699092,0.119696478067471,cs,medical,psychological,lékařský,psychologický,lékařskýpsychologický,čekat
psychologie,701.245630957646,768.728309870395,-0.322927634409833,-0.174636296311532,20.4468418587023,26.5989393213664,0.0529190649662657,0.0658927692763314,91,76,1,5,84,71,85,71,0,2,0.988235294117647,1,91,76,1,5,82,69,85,71,0,2,0.964705882352941,0.971830985915493,84,71,67.4826789127484,0.148291338098301,cs,anatomy,psychology,anatomie,psychologie,anatomiepsychologie,prasklina
psát,614.381304874391,634.430972978211,-0.688630233193834,-0.562236087986033,19.6073154242927,21.8124474304485,0.0459095857481105,0.0748312198092849,89,81,4,6,82,74,82,74,1,1,1,1,89,81,4,6,82,73,82,74,1,1,1,0.986486486486487,82,74,20.0496681038207,0.126394145207802,cs,read,write,číst,psát,čístpsát,volba
pták,616.437470584129,625.343728574096,-0.660497665730843,-0.550375293591065,26.8719119799116,21.2462319207496,0.0860884463721625,0.0706279488695126,78,74,4,1,68,70,69,70,0,1,0.985507246376812,1,78,74,4,1,68,69,69,70,0,1,0.985507246376812,0.985714285714286,68,70,8.90625798996666,0.110122372139778,cs,butterfly,bird,motýl,pták,motýlpták,mléko
ptát se,746.208132528285,771.402013888499,-0.168285394896519,-0.0999359063390446,34.4142004219304,31.175349648749,0.100031216642079,0.0996265894821496,89,81,4,7,83,72,83,75,0,1,1,0.96,89,81,4,7,76,74,83,75,0,1,0.91566265060241,0.986666666666667,83,72,25.1938813602148,0.0683494885574746,cs,question,ask,vyslýchat,ptát se,vyslýchatptát se,smlouva
publikum,722.431187493796,743.447680005459,-0.274851764938225,-0.282822005084519,29.773288724608,21.3577101486839,0.0922434035768309,0.0513839328423384,68,87,3,3,64,75,64,77,0,2,1,0.974025974025974,66,87,5,3,55,77,63,77,1,2,0.873015873015873,1,64,75,21.0164925116634,-0.00797024014629472,cs,crowd,audience,dav,publikum,davpublikum,technologie
párty,707.346649986295,690.074032251054,-0.290578566895222,-0.429655744585135,24.1384689122266,27.7867597729616,0.070484897449171,0.0748835713256724,117,100,3,3,101,93,103,93,1,1,0.980582524271845,1,117,100,3,3,101,91,103,93,1,1,0.980582524271845,0.978494623655914,100,93,-17.2726177352411,-0.139077177689912,cs,reception,party,recepce,párty,recepcepárty,kečup
písek,591.726104469274,599.867718742124,-0.76282782109899,-0.729187044502071,18.6918415054132,23.2724111432641,0.0440235504671908,0.0531814331935093,73,68,3,2,67,64,67,64,0,0,1,1,73,66,3,4,63,56,67,62,0,2,0.940298507462687,0.903225806451613,67,64,8.14161427285069,0.0336407765969187,cs,mud,sand,bláto,písek,blátopísek,žoldák
píseň,632.576109378862,670.907307689944,-0.618148347522073,-0.531127039937837,24.9784067019115,27.2155930995229,0.0920769186273538,0.0798834994448402,68,70,2,2,64,65,65,65,1,0,0.984615384615385,1,68,69,2,3,64,64,65,64,1,1,0.984615384615385,1,64,65,38.3311983110822,0.0870213075842361,cs,album,song,album,píseň,albumpíseň,tuňák
pískat,658.403257152575,709.414539467714,-0.591186220428198,-0.272790677246434,15.7760269735819,24.7451030830388,0.042885443103599,0.0965810726234077,79,87,6,2,70,76,71,76,0,0,0.985915492957746,1,79,87,6,2,68,75,71,76,0,0,0.957746478873239,0.986842105263158,70,76,51.0112823151391,0.318395543181764,cs,horn,whistle,roh,pískat,rohpískat,vesmír
předmět,622.939873242449,606.548999985324,-0.70091068571258,-0.612994942570438,18.6505138710052,13.813312973711,0.0453004764139223,0.0459894222278837,78,77,3,3,72,73,72,73,0,0,1,1,77,77,4,3,70,72,71,73,1,0,0.985915492957746,0.986301369863014,71,73,-16.3908732571244,0.0879157431421421,cs,object,subject,objekt,předmět,objektpředmět,pomsta
přednáška,659.298112896783,669.023628207404,-0.543021196151497,-0.452313734033134,19.4633421766958,17.830305488666,0.0575483553206128,0.0507908788714182,73,83,5,2,62,78,62,78,0,1,1,1,73,83,5,2,61,78,62,78,0,1,0.983870967741935,1,62,78,9.72551531062106,0.0907074621183627,cs,seminar,lecture,seminář,přednáška,seminářpřednáška,nadpřirozený
předpoklad,743.459373322007,758.661166651029,-0.166469051212276,-0.0967705566744915,26.0328462309626,33.0556483804731,0.0727362402434759,0.0972104009511243,85,86,5,2,75,78,79,78,2,1,0.949367088607595,1,85,86,5,2,78,78,79,78,2,1,0.987341772151899,1,75,78,15.2017933290227,0.0696984945377845,cs,conclusion,assumption,závěr,předpoklad,závěrpředpoklad,charita
přehánět,812.312192980589,825.992828115365,-0.0873331409397451,0.0282322266747713,36.8532913152766,34.0112581071566,0.0956743547256716,0.114129209532464,60,72,2,2,57,64,58,65,0,1,0.982758620689655,0.984615384615385,59,72,3,2,52,65,57,65,1,1,0.912280701754386,1,57,64,13.6806351347759,0.115565367614516,cs,underestimate,exaggerate,podcenit,přehánět,podcenitpřehánět,prodejna
přemýšlet,741.745999998655,691.142333335712,-0.203010738345145,-0.3530455124709,27.893366705272,19.9459761297174,0.0788650083447478,0.0554530530172998,74,81,7,4,67,75,68,76,2,2,0.985294117647059,0.986842105263158,77,81,4,4,66,75,70,76,0,2,0.942857142857143,0.986842105263158,67,75,-50.6036666629431,-0.150034774125755,cs,consider,think,zvážit,přemýšlet,zvážitpřemýšlet,zdroj
převést,693.797180307198,837.627714273853,-0.443727132220164,0.0428898190459959,21.5093017940316,39.8949175147304,0.047008240168263,0.103666405361028,71,78,5,1,61,70,61,70,1,1,1,1,70,79,6,0,58,68,60,71,2,0,0.966666666666667,0.957746478873239,61,70,143.830533966655,0.48661695126616,cs,move,transfer,přemístit,převést,přemístitpřevést,věčný
přežít,635.554576922826,675.324050003761,-0.588947596458226,-0.42790122284369,18.3412053382484,16.7710105792214,0.0583688911058849,0.0585128770572322,88,87,5,3,78,80,78,80,1,0,1,1,89,87,4,3,79,78,79,80,0,0,1,0.975,78,80,39.7694730809347,0.161046373614537,cs,live,survive,žít,přežít,žítpřežít,protest
přijatelný,739.085770280471,672.991986115031,-0.34516956064319,-0.438484465801695,30.3817635759252,23.4960855287138,0.0760404415827164,0.0732257533385196,79,79,3,2,74,72,74,72,1,0,1,1,79,78,3,3,72,71,74,72,1,0,0.972972972972973,0.986111111111111,74,72,-66.0937841654397,-0.0933149051585043,cs,explanation,plausible,vysvětlení,přijatelný,vysvětlenípřijatelný,hotovost
přijmout,632.25653845861,655.985306659783,-0.600315550292343,-0.539681664518043,24.8920013147986,17.464019531702,0.0870756893644921,0.0528600183223288,85,83,3,7,78,75,79,75,0,1,0.987341772151899,1,85,84,3,6,78,76,79,76,0,0,0.987341772151899,1,78,75,23.7287682011731,0.0606338857743002,cs,refuse,accept,odmítnout,přijmout,odmítnoutpřijmout,věž
přijít,631.178430749832,680.891942850736,-0.54787530408052,-0.440027416254225,17.8398963175181,24.5519490026551,0.0539984199446751,0.0549461761881461,75,78,2,3,65,70,65,70,0,1,1,1,75,78,2,3,64,64,65,69,0,2,0.984615384615385,0.927536231884058,65,70,49.7135121009037,0.107847887826295,cs,arrive,come,přijet,přijít,přijetpřijít,astronaut
připravit,667.635033701946,651.661770258885,-0.394116809767789,-0.509021352803846,31.0024768085235,19.0720386574154,0.123972193719511,0.0553143895185161,99,78,2,2,89,74,89,74,0,0,1,1,99,78,2,2,89,69,89,74,0,0,1,0.932432432432432,89,74,-15.9732634430609,-0.114904543036057,cs,ready,prepare,připravený,připravit,připravenýpřipravit,rezavý
přitahovat,770.075915491527,840.637718755099,-0.232362677075741,-0.0220661722257366,26.4696518954345,38.5389164986305,0.0789321035527558,0.0978535170695397,81,73,4,7,71,64,71,64,0,3,1,1,81,74,4,6,71,63,71,65,0,2,1,0.969230769230769,71,64,70.5618032635729,0.210296504850005,cs,attention,attract,pozornost,přitahovat,pozornostpřitahovat,afrika
přání,628.485847208596,583.512219507691,-0.571638628617074,-0.671482944101677,35.6292860845789,15.1340580893888,0.141822099006199,0.0530429830154799,77,89,5,2,72,82,72,82,4,0,1,1,78,89,4,2,73,81,73,82,3,0,1,0.98780487804878,72,82,-44.9736277009047,-0.0998443154846032,cs,desire,wish,touha,přání,touhapřání,procvičovat
přátelský,651.81777380754,658.097363629953,-0.566770764144471,-0.516423281725824,21.620001827775,25.8274520261413,0.0770999617177949,0.0784852540451513,87,73,2,4,85,66,85,68,0,0,1,0.970588235294118,87,73,2,4,83,66,85,68,0,0,0.976470588235294,0.970588235294118,84,66,6.27958982241296,0.0503474824186463,cs,polite,friendly,zdvořilý,přátelský,zdvořilýpřátelský,plán
přátelství,649.667901402282,640.993079366648,-0.528982389150233,-0.567926791948625,23.501927997212,20.8321875399965,0.0628427510611546,0.0627534910847908,75,71,3,3,71,63,71,64,0,1,1,0.984375,74,71,4,3,69,64,70,64,1,1,0.985714285714286,1,71,63,-8.67482203563418,-0.0389444027983925,cs,relationship,friendship,vztah,přátelství,vztahpřátelství,pokoj
příjem,609.452917816969,603.431259740855,-0.625273986648922,-0.761615034211668,18.9755362657546,14.5774750481299,0.0572481587393533,0.0479195767379206,80,80,4,6,73,77,74,77,0,0,0.986486486486487,1,79,80,5,6,68,77,73,77,1,0,0.931506849315068,1,73,77,-6.02165807611414,-0.136341047562745,cs,profit,income,zisk,příjem,ziskpříjem,sladký
příjemný,625.763549295429,727.240538463797,-0.608828256493962,-0.334836845269802,17.6434215424887,36.6013660702245,0.0523286037665629,0.110156311709571,77,70,5,3,71,65,71,66,1,0,1,0.984848484848485,77,71,5,2,70,66,71,66,1,0,0.985915492957746,1,71,65,101.476989168368,0.27399141122416,cs,comfortable,pleasant,komfortní,příjemný,komfortnípříjemný,kandidát
příjmení,592.123567570173,698.067209666542,-0.697906506117016,-0.391485770970104,15.2652675145452,37.1154041263867,0.0432243314126498,0.128861945336721,81,67,3,2,74,62,75,62,0,1,0.986666666666667,1,81,67,3,2,74,62,75,62,0,1,0.986666666666667,1,74,62,105.94364209637,0.306420735146911,cs,nickname,surname,přezdívka,příjmení,přezdívkapříjmení,učit se
přímo,634.414794117609,669.417306655427,-0.606462346634666,-0.48101201281726,21.0800326955208,30.1301940046233,0.0893581569165083,0.0935023103865468,77,82,6,2,68,75,68,75,2,0,1,1,77,82,6,2,68,75,68,75,2,0,1,1,68,75,35.0025125378182,0.125450333817406,cs,direct,directly,přímý,přímo,přímýpřímo,vzrušující
přísaha,751.963596781674,678.134828558682,-0.217535676907685,-0.503757998727065,40.4695136027098,21.3215896160366,0.114867402289956,0.069652948748268,66,86,3,1,63,70,63,72,0,0,1,0.972222222222222,65,86,4,1,62,72,62,72,1,0,1,1,62,70,-73.8287682229915,-0.286222321819379,cs,swear,oath,přísahat,přísaha,přísahatpřísaha,chemický
přístav,622.41706757105,694.05779030369,-0.642594589928536,-0.447556079386557,21.2387271618349,41.414775179532,0.0564620305051587,0.110766854201205,82,74,2,2,74,62,75,63,0,0,0.986666666666667,0.984126984126984,80,74,4,2,69,63,74,63,1,0,0.932432432432432,1,74,62,71.6407227326396,0.195038510541978,cs,bay,harbor,záliv,přístav,zálivpřístav,šílenství
přístroj,610.651209679277,654.285833329099,-0.715282233250384,-0.498768595389082,17.2593478601683,25.7840958707552,0.0517069486648948,0.0878916229875005,68,77,2,2,62,72,62,72,0,1,1,1,68,76,2,3,59,71,62,71,0,2,0.951612903225806,1,62,72,43.6346236498213,0.216513637861301,cs,chip,device,čip,přístroj,čippřístroj,soutěž
přístřeší,888.126917804096,895.34818571367,0.193948740424509,0.304945439255052,42.6031953302011,35.1369902573495,0.0991730390849416,0.103438404728969,88,81,3,4,73,70,79,73,1,2,0.924050632911392,0.958904109589041,88,81,3,4,77,69,79,73,1,2,0.974683544303797,0.945205479452055,73,70,7.22126790957452,0.110996698830543,cs,refuge,shelter,útočiště,přístřeší,útočištěpřístřeší,uhlík
přítel,621.120542851948,606.464065929106,-0.566398648040003,-0.721514558621365,17.930198693021,17.0183265257829,0.0702556449516964,0.0438515833733446,83,100,3,2,70,91,71,92,0,0,0.985915492957746,0.989130434782609,83,100,3,2,69,89,71,92,0,0,0.971830985915493,0.967391304347826,70,91,-14.6564769228424,-0.155115910581362,cs,colleague,friend,kolega,přítel,kolegapřítel,porno
přízvuk,730.486323948238,671.142516681927,-0.350936808444727,-0.478337256449397,34.3316444536176,19.8252742687432,0.0985166677370028,0.0642379800422198,80,73,5,1,71,61,73,62,0,0,0.972602739726027,0.983870967741935,80,72,5,2,70,59,73,61,0,1,0.958904109589041,0.967213114754098,71,60,-59.3438072663113,-0.12740044800467,cs,voice,accent,hlas,přízvuk,hlaspřízvuk,oběť
příčina,719.827069446023,703.416230771632,-0.333468132849325,-0.342639897710855,36.198107738592,21.6611028937959,0.0940009502079493,0.0531079933593013,79,75,7,7,72,66,72,66,3,2,1,1,80,75,6,7,73,62,73,66,2,2,1,0.93939393939394,72,65,-16.4108386743904,-0.00917176486153048,cs,reason,cause,důvod,příčina,důvodpříčina,sirotčinec
půjčka,618.196131586678,629.940478262548,-0.637687896515317,-0.626576507955359,17.178405907067,37.9676360516459,0.0692723916485935,0.106804803369489,88,76,3,2,76,69,77,70,0,1,0.987012987012987,0.985714285714286,88,76,3,2,74,68,77,70,0,1,0.961038961038961,0.971428571428571,76,69,11.7443466758706,0.0111113885599581,cs,credit,loan,kredit,půjčka,kreditpůjčka,záliv
