"word","class","avgRT","avgZ_RT","samplesize","n_answered","seRT","seZ_RT","accuracy","Z2.5_avgRT","Z2.5_avgZ_RT","Z2.5_samplesize","Z2.5_n_answered","Z2.5_seRT","Z2.5_seZ_RT","Z2.5_accuracy","Z3.0_avgRT","Z3.0_avgZ_RT","Z3.0_samplesize","Z3.0_n_answered","Z3.0_seRT","Z3.0_seZ_RT","Z3.0_accuracy"
"confirm","word",566.963730697403,-0.41703618001358,958,976,6.90496750977371,0.0212079545329937,0.98155737704918,552.519151011819,-0.458282092195332,947,947,5.24248328440009,0.0173050365745644,1,559.416844709451,-0.438545564945777,953,953,6.03469860132876,0.01898262056761,1
"confirmanence","nonword",1088.58674443728,1.67992737139069,706,975,18.213088924435,0.0625365151020658,0.724102564102564,894.877631792696,0.891869950909638,525,525,12.380339379543,0.0349664998023107,1,935.231123391271,1.06935430823529,581,581,12.8677425379592,0.0388719740682928,1
"confirmation","word",650.913177427488,-0.0838310183628948,930,953,8.34963087276464,0.0271629450593372,0.975865687303253,632.146777664702,-0.156416929371618,913,913,6.86344727223652,0.0203618780473246,1,638.165411517455,-0.131631968924451,921,921,7.17167279556509,0.0219959549972566,1
"conflict","word",641.058669066435,-0.123685151589069,973,988,9.23967440083944,0.0328004073927585,0.984817813765182,606.193715947141,-0.252799504712368,947,947,5.92076155189498,0.0194064597302708,1,612.788567087903,-0.231076920427566,954,954,6.46581010243725,0.0209335162804823,1
"confoundulate","nonword",939.763984724859,1.0683588776773,734,925,15.7695086650106,0.0513475511234883,0.793513513513514,821.635024938827,0.636905374474507,633,633,10.8102310223973,0.0316661978740913,1,857.404413114544,0.752891916139458,670,670,12.0658093750964,0.0352266988220516,1
"confusion","word",589.17621307423,-0.31610300932211,934,955,7.02221364459425,0.0223296002980854,0.978010471204188,576.61339762848,-0.362497249512603,923,923,5.68233230500879,0.0175109676016326,1,577.948257309309,-0.355388143540298,925,925,5.74800941800623,0.0181811164643585,1
"confutors","nonword",827.238404728067,0.618216439375811,887,1003,12.0954403868573,0.0429021378089692,0.884346959122632,769.498074510368,0.386019513884522,832,832,8.72600198233348,0.025773189313049,1,781.96869293304,0.434722302612312,850,850,9.19649016499444,0.0276751029196448,1
"congaan","nonword",700.64233296821,0.121447786620485,919,958,8.79566891393577,0.0301003782141512,0.95929018789144,673.84483221166,0.0180693227752545,894,894,6.80664273922033,0.0217294359644653,1,678.313759997247,0.0359711671428527,900,900,7.01937357529085,0.0227843073998214,1
"congall","nonword",722.471975818832,0.136415610124499,1034,1112,8.94097346076293,0.0274204417616448,0.929856115107914,700.170851628933,0.0560306117044916,1011,1011,7.47831486807534,0.0215496199300578,1,705.682974456467,0.0742142649722904,1018,1018,7.75629006662473,0.0224744166209999,1
"congrate","nonword",1067.45039347378,1.59264390798049,460,976,22.5593449717925,0.0794894989376392,0.471311475409836,875.77246704421,0.814128873435249,349,349,14.9893432674905,0.0461991580141726,1,904.97944503589,0.937273161258539,373,373,15.7472377506863,0.0496369880318932,1
"congratulate","word",785.908025475611,0.409215380672092,950,1035,14.2668256819432,0.047715245690505,0.917874396135266,684.206070588635,0.0425173347135687,867,867,8.94506976471659,0.0259076725780515,1,702.793320407587,0.101937741707852,887,887,9.77041921308618,0.0285428218704079,1
"congresstion","nonword",1069.28683743417,1.58197129124047,609,978,18.0708595037025,0.0593076756299531,0.622699386503067,915.383968478173,0.975968151581673,476,476,12.6949154632591,0.0370365175090755,1,960.337189388822,1.14894536045591,528,528,13.6934284226408,0.040487086871598,1
"conhiko","nonword",610.268404646202,-0.252008488804808,929,941,6.97370369526447,0.0220526947102151,0.987247608926674,600.614677083033,-0.291469876876142,920,920,6.16509785008208,0.0175155418132948,1,602.806181924583,-0.282185826385811,923,923,6.2944814034613,0.0182613424845933,1
"conkeeper","nonword",775.517922409693,0.431854594056034,812,878,11.8486168523883,0.042520190762035,0.924829157175399,721.264836357296,0.227513676627594,770,770,8.25214736823702,0.0257525399281505,1,732.00743917397,0.262912518257776,781,781,8.82976197151613,0.0275215570965601,1
"conmise","nonword",732.175621259528,0.232546979971787,837,901,9.3692602952777,0.0311396749944559,0.92896781354051,706.370688799668,0.132575950705539,813,813,7.59767600853938,0.0232911230741524,1,716.776826660145,0.169329528726587,825,825,8.23171212917364,0.0252623382163932,1
"connecness","nonword",918.443874679282,0.979572651471323,774,914,14.349074445137,0.0474171843340545,0.846827133479212,820.244627001474,0.625853263843448,689,689,9.62510530170012,0.0290340585872407,1,836.767067419172,0.694323645639775,712,712,10.1765068855061,0.0314260253188815,1
"connection","word",598.164745452078,-0.284475109407216,935,951,8.11892136091016,0.0267101005269688,0.983175604626709,574.844732023887,-0.364867531259161,918,918,5.6605148071271,0.0180005728873074,1,577.79783061653,-0.354707884851862,921,921,5.8945179914051,0.0188770807266052,1
"connectue","nonword",892.723622950213,0.860044480852115,915,1085,12.6719454704534,0.043813467527236,0.84331797235023,807.343439024065,0.512904931014361,820,820,8.85983027149648,0.0259364078384423,1,826.699935141536,0.586063292225447,848,848,9.51721226461693,0.0285425728077244,1
"conorin","nonword",697.725439572409,0.0975125378901658,935,997,8.77899199258135,0.0277649889646739,0.937813440320963,673.537803495708,0.0167917263018515,916,916,6.55093438059681,0.0205718214363872,1,678.531165040734,0.0323289294171585,921,921,7.01648545915648,0.0216033559446309,1
